time,a_c,a_h,a_l,a_o,b_c,b_h,b_l,b_o,complete,volume
2019-10-01T08:00:00.000000000Z,1.08868,1.08933,1.08859,1.08885,1.08856,1.08920,1.08847,1.08874,True,316
2019-10-01T08:15:00.000000000Z,1.08926,1.08934,1.08860,1.08866,1.08913,1.08921,1.08848,1.08853,True,336
2019-10-01T08:30:00.000000000Z,1.08943,1.08947,1.08896,1.08929,1.08930,1.08935,1.08884,1.08915,True,208
2019-10-01T08:45:00.000000000Z,1.08943,1.08962,1.08899,1.08945,1.08929,1.08949,1.08886,1.08932,True,243
2019-10-01T09:00:00.000000000Z,1.08991,1.09013,1.08930,1.08946,1.08977,1.09000,1.08918,1.08931,True,261
2019-10-01T09:15:00.000000000Z,1.08991,1.09003,1.08960,1.08992,1.08978,1.08993,1.08948,1.08980,True,239
2019-10-01T09:30:00.000000000Z,1.08986,1.09024,1.08974,1.08993,1.08973,1.09012,1.08961,1.08980,True,160
2019-10-01T09:45:00.000000000Z,1.08945,1.08990,1.08942,1.08988,1.08933,1.08978,1.08930,1.08976,True,156
2019-10-01T10:00:00.000000000Z,1.08973,1.08985,1.08924,1.08948,1.08960,1.08974,1.08912,1.08934,True,147
2019-10-01T10:15:00.000000000Z,1.09047,1.09050,1.08975,1.08975,1.09035,1.09037,1.08963,1.08963,True,348
2019-10-01T10:30:00.000000000Z,1.09053,1.09063,1.09008,1.09044,1.09041,1.09053,1.08994,1.09032,True,218
2019-10-01T10:45:00.000000000Z,1.09011,1.09053,1.08999,1.09050,1.09000,1.09040,1.08987,1.09039,True,211
2019-10-01T11:00:00.000000000Z,1.09072,1.09085,1.09014,1.09014,1.09059,1.09070,1.09001,1.09001,True,226
2019-10-01T11:15:00.000000000Z,1.09076,1.09086,1.09057,1.09069,1.09066,1.09073,1.09045,1.09057,True,183
2019-10-01T11:30:00.000000000Z,1.09016,1.09081,1.09009,1.09080,1.09006,1.09070,1.08995,1.09067,True,150
2019-10-01T11:45:00.000000000Z,1.08986,1.09036,1.08963,1.09019,1.08974,1.09026,1.08951,1.09008,True,288
2019-10-01T12:00:00.000000000Z,1.08990,1.08995,1.08928,1.08988,1.08977,1.08984,1.08917,1.08976,True,285
2019-10-01T12:15:00.000000000Z,1.08952,1.09009,1.08940,1.08987,1.08940,1.08995,1.08928,1.08975,True,191
2019-10-01T12:30:00.000000000Z,1.08968,1.08978,1.08899,1.08950,1.08956,1.08965,1.08888,1.08937,True,302
2019-10-01T12:45:00.000000000Z,1.08962,1.08997,1.08950,1.08973,1.08949,1.08985,1.08937,1.08956,True,211
2019-10-01T13:00:00.000000000Z,1.09012,1.09022,1.08948,1.08963,1.08999,1.09010,1.08937,1.08953,True,324
2019-10-01T13:15:00.000000000Z,1.08952,1.09017,1.08941,1.09009,1.08938,1.09006,1.08930,1.08998,True,293
2019-10-01T13:30:00.000000000Z,1.08941,1.08982,1.08925,1.08948,1.08928,1.08970,1.08913,1.08937,True,321
2019-10-01T13:45:00.000000000Z,1.08868,1.08954,1.08853,1.08941,1.08850,1.08942,1.08840,1.08928,True,501
2019-10-01T14:00:00.000000000Z,1.09173,1.09226,1.08883,1.08883,1.09073,1.09208,1.08826,1.08850,True,1890
2019-10-01T14:15:00.000000000Z,1.09133,1.09184,1.09056,1.09167,1.09118,1.09126,1.08985,1.09067,True,7237
2019-10-01T14:30:00.000000000Z,1.09167,1.09208,1.09134,1.09135,1.09152,1.09193,1.09119,1.09120,True,903
2019-10-01T14:45:00.000000000Z,1.09170,1.09198,1.09139,1.09169,1.09155,1.09183,1.09124,1.09154,True,469
2019-10-01T15:00:00.000000000Z,1.09252,1.09259,1.09165,1.09173,1.09237,1.09244,1.09150,1.09158,True,418
2019-10-01T15:15:00.000000000Z,1.09289,1.09327,1.09250,1.09250,1.09274,1.09312,1.09235,1.09235,True,421
2019-10-01T15:30:00.000000000Z,1.09335,1.09354,1.09291,1.09291,1.09320,1.09339,1.09276,1.09276,True,373
2019-10-01T15:45:00.000000000Z,1.09320,1.09354,1.09320,1.09338,1.09308,1.09339,1.09308,1.09323,True,201
2019-10-01T16:00:00.000000000Z,1.09323,1.09330,1.09283,1.09322,1.09311,1.09318,1.09268,1.09310,True,194
2019-10-01T16:15:00.000000000Z,1.09361,1.09436,1.09320,1.09326,1.09348,1.09423,1.09309,1.09313,True,757
2019-10-01T16:30:00.000000000Z,1.09371,1.09380,1.09327,1.09358,1.09358,1.09369,1.09316,1.09345,True,278
2019-10-01T16:45:00.000000000Z,1.09387,1.09400,1.09358,1.09368,1.09371,1.09386,1.09346,1.09356,True,229
2019-10-01T17:00:00.000000000Z,1.09366,1.09408,1.09361,1.09389,1.09353,1.09395,1.09349,1.09374,True,229
2019-10-01T17:15:00.000000000Z,1.09287,1.09375,1.09272,1.09363,1.09276,1.09363,1.09260,1.09351,True,445
2019-10-01T17:30:00.000000000Z,1.09278,1.09308,1.09260,1.09291,1.09266,1.09296,1.09246,1.09276,True,199
2019-10-01T17:45:00.000000000Z,1.09327,1.09331,1.09280,1.09280,1.09315,1.09318,1.09268,1.09268,True,184
2019-10-01T18:00:00.000000000Z,1.09332,1.09355,1.09311,1.09325,1.09319,1.09337,1.09298,1.09313,True,153
2019-10-01T18:15:00.000000000Z,1.09350,1.09364,1.09327,1.09329,1.09337,1.09353,1.09315,1.09317,True,105
2019-10-01T18:30:00.000000000Z,1.09343,1.09372,1.09337,1.09352,1.09331,1.09360,1.09325,1.09339,True,115
2019-10-01T18:45:00.000000000Z,1.09362,1.09376,1.09338,1.09340,1.09350,1.09364,1.09326,1.09328,True,123
2019-10-01T19:00:00.000000000Z,1.09349,1.09375,1.09337,1.09364,1.09337,1.09361,1.09325,1.09353,True,75
2019-10-01T19:15:00.000000000Z,1.09377,1.09380,1.09349,1.09351,1.09365,1.09368,1.09337,1.09340,True,113
2019-10-01T19:30:00.000000000Z,1.09361,1.09389,1.09359,1.09380,1.09348,1.09377,1.09346,1.09368,True,102
2019-10-01T19:45:00.000000000Z,1.09377,1.09391,1.09364,1.09364,1.09365,1.09380,1.09350,1.09350,True,163
2019-10-01T20:00:00.000000000Z,1.09361,1.09377,1.09359,1.09375,1.09350,1.09365,1.09347,1.09362,True,50
2019-10-01T20:15:00.000000000Z,1.09356,1.09376,1.09353,1.09360,1.09344,1.09363,1.09342,1.09346,True,36
2019-10-01T20:30:00.000000000Z,1.09375,1.09379,1.09359,1.09359,1.09364,1.09366,1.09346,1.09346,True,38
2019-10-01T20:45:00.000000000Z,1.09373,1.09376,1.09322,1.09373,1.09273,1.09362,1.09273,1.09361,True,41
2019-10-01T21:00:00.000000000Z,1.09345,1.09365,1.09345,1.09362,1.09276,1.09310,1.09276,1.09310,True,15
2019-10-01T21:15:00.000000000Z,1.09375,1.09401,1.09330,1.09350,1.09282,1.09328,1.09270,1.09280,True,40
2019-10-01T21:30:00.000000000Z,1.09371,1.09378,1.09370,1.09371,1.09278,1.09287,1.09277,1.09277,True,7
2019-10-01T21:45:00.000000000Z,1.09356,1.09370,1.09341,1.09370,1.09284,1.09284,1.09265,1.09270,True,11
2019-10-01T22:00:00.000000000Z,1.09323,1.09345,1.09318,1.09345,1.09305,1.09315,1.09279,1.09287,True,51
2019-10-01T22:15:00.000000000Z,1.09329,1.09329,1.09309,1.09320,1.09312,1.09312,1.09292,1.09304,True,63
2019-10-01T22:30:00.000000000Z,1.09326,1.09333,1.09317,1.09332,1.09312,1.09318,1.09301,1.09314,True,31
2019-10-01T22:45:00.000000000Z,1.09320,1.09336,1.09320,1.09329,1.09306,1.09320,1.09306,1.09313,True,26
2019-10-01T23:00:00.000000000Z,1.09315,1.09324,1.09309,1.09322,1.09302,1.09311,1.09297,1.09308,True,30
2019-10-01T23:15:00.000000000Z,1.09317,1.09320,1.09306,1.09314,1.09304,1.09306,1.09294,1.09299,True,28
2019-10-01T23:30:00.000000000Z,1.09317,1.09336,1.09306,1.09314,1.09304,1.09323,1.09292,1.09302,True,31
2019-10-01T23:45:00.000000000Z,1.09347,1.09353,1.09317,1.09320,1.09334,1.09340,1.09304,1.09306,True,60
2019-10-02T00:00:00.000000000Z,1.09386,1.09396,1.09344,1.09344,1.09374,1.09382,1.09331,1.09331,True,91
2019-10-02T00:15:00.000000000Z,1.09405,1.09411,1.09376,1.09383,1.09392,1.09398,1.09360,1.09371,True,70
2019-10-02T00:30:00.000000000Z,1.09408,1.09421,1.09402,1.09403,1.09396,1.09408,1.09388,1.09389,True,62
2019-10-02T00:45:00.000000000Z,1.09399,1.09419,1.09391,1.09411,1.09385,1.09403,1.09375,1.09397,True,70
2019-10-02T01:00:00.000000000Z,1.09394,1.09407,1.09388,1.09396,1.09379,1.09394,1.09373,1.09383,True,51
2019-10-02T01:15:00.000000000Z,1.09386,1.09398,1.09384,1.09396,1.09369,1.09385,1.09367,1.09382,True,39
2019-10-02T01:30:00.000000000Z,1.09394,1.09400,1.09382,1.09387,1.09381,1.09387,1.09367,1.09372,True,44
2019-10-02T01:45:00.000000000Z,1.09379,1.09400,1.09379,1.09397,1.09367,1.09387,1.09367,1.09383,True,32
2019-10-02T02:00:00.000000000Z,1.09368,1.09377,1.09354,1.09377,1.09354,1.09364,1.09342,1.09364,True,53
2019-10-02T02:15:00.000000000Z,1.09370,1.09378,1.09365,1.09369,1.09357,1.09365,1.09353,1.09357,True,41
2019-10-02T02:30:00.000000000Z,1.09366,1.09373,1.09333,1.09373,1.09353,1.09358,1.09321,1.09358,True,63
2019-10-02T02:45:00.000000000Z,1.09378,1.09383,1.09351,1.09369,1.09364,1.09370,1.09338,1.09356,True,50
2019-10-02T03:00:00.000000000Z,1.09360,1.09387,1.09356,1.09380,1.09348,1.09374,1.09340,1.09366,True,49
2019-10-02T03:15:00.000000000Z,1.09380,1.09380,1.09358,1.09358,1.09366,1.09367,1.09344,1.09344,True,34
2019-10-02T03:30:00.000000000Z,1.09378,1.09385,1.09374,1.09377,1.09365,1.09372,1.09362,1.09364,True,27
2019-10-02T03:45:00.000000000Z,1.09371,1.09384,1.09368,1.09376,1.09358,1.09371,1.09355,1.09362,True,27
2019-10-02T04:00:00.000000000Z,1.09344,1.09373,1.09333,1.09368,1.09329,1.09360,1.09321,1.09357,True,55
2019-10-02T04:15:00.000000000Z,1.09329,1.09349,1.09325,1.09341,1.09315,1.09337,1.09310,1.09327,True,64
2019-10-02T04:30:00.000000000Z,1.09333,1.09333,1.09324,1.09327,1.09322,1.09322,1.09311,1.09313,True,14
2019-10-02T04:45:00.000000000Z,1.09342,1.09342,1.09330,1.09337,1.09328,1.09328,1.09316,1.09323,True,13
2019-10-02T05:00:00.000000000Z,1.09342,1.09352,1.09337,1.09340,1.09329,1.09341,1.09324,1.09326,True,25
2019-10-02T05:15:00.000000000Z,1.09347,1.09355,1.09343,1.09345,1.09334,1.09343,1.09330,1.09332,True,38
2019-10-02T05:30:00.000000000Z,1.09360,1.09360,1.09335,1.09344,1.09346,1.09346,1.09321,1.09331,True,33
2019-10-02T05:45:00.000000000Z,1.09364,1.09378,1.09354,1.09357,1.09351,1.09364,1.09341,1.09344,True,70
2019-10-02T06:00:00.000000000Z,1.09307,1.09364,1.09287,1.09364,1.09295,1.09351,1.09274,1.09351,True,251
2019-10-02T06:15:00.000000000Z,1.09266,1.09318,1.09259,1.09310,1.09254,1.09305,1.09247,1.09297,True,152
2019-10-02T06:30:00.000000000Z,1.09257,1.09294,1.09257,1.09269,1.09245,1.09282,1.09245,1.09256,True,168
2019-10-02T06:45:00.000000000Z,1.09246,1.09266,1.09241,1.09259,1.09235,1.09254,1.09230,1.09247,True,142
2019-10-02T07:00:00.000000000Z,1.09232,1.09272,1.09197,1.09244,1.09221,1.09258,1.09184,1.09232,True,270
2019-10-02T07:15:00.000000000Z,1.09236,1.09261,1.09216,1.09229,1.09224,1.09250,1.09204,1.09219,True,336
2019-10-02T07:30:00.000000000Z,1.09228,1.09264,1.09227,1.09238,1.09215,1.09252,1.09214,1.09227,True,207
2019-10-02T07:45:00.000000000Z,1.09206,1.09232,1.09173,1.09229,1.09193,1.09219,1.09161,1.09218,True,258
2019-10-02T08:00:00.000000000Z,1.09174,1.09204,1.09142,1.09204,1.09161,1.09191,1.09130,1.09191,True,286
2019-10-02T08:15:00.000000000Z,1.09145,1.09171,1.09128,1.09171,1.09134,1.09160,1.09116,1.09160,True,223
2019-10-02T08:30:00.000000000Z,1.09129,1.09159,1.09125,1.09142,1.09119,1.09148,1.09112,1.09132,True,221
2019-10-02T08:45:00.000000000Z,1.09060,1.09132,1.09049,1.09127,1.09048,1.09120,1.09036,1.09116,True,339
2019-10-02T09:00:00.000000000Z,1.09103,1.09106,1.09052,1.09057,1.09091,1.09093,1.09042,1.09045,True,211
2019-10-02T09:15:00.000000000Z,1.09139,1.09146,1.09093,1.09105,1.09127,1.09135,1.09081,1.09093,True,282
2019-10-02T09:30:00.000000000Z,1.09159,1.09167,1.09112,1.09137,1.09147,1.09154,1.09100,1.09125,True,198
2019-10-02T09:45:00.000000000Z,1.09193,1.09193,1.09136,1.09162,1.09181,1.09181,1.09124,1.09149,True,163
2019-10-02T10:00:00.000000000Z,1.09198,1.09226,1.09183,1.09191,1.09186,1.09214,1.09173,1.09179,True,175
2019-10-02T10:15:00.000000000Z,1.09193,1.09196,1.09164,1.09196,1.09181,1.09185,1.09152,1.09184,True,144
2019-10-02T10:30:00.000000000Z,1.09193,1.09195,1.09161,1.09190,1.09180,1.09183,1.09148,1.09179,True,185
2019-10-02T10:45:00.000000000Z,1.09212,1.09237,1.09187,1.09190,1.09200,1.09226,1.09175,1.09178,True,186
2019-10-02T11:00:00.000000000Z,1.09271,1.09288,1.09197,1.09214,1.09258,1.09276,1.09185,1.09202,True,213
2019-10-02T11:15:00.000000000Z,1.09320,1.09356,1.09265,1.09268,1.09308,1.09345,1.09254,1.09256,True,250
2019-10-02T11:30:00.000000000Z,1.09280,1.09330,1.09267,1.09318,1.09269,1.09318,1.09255,1.09306,True,201
2019-10-02T11:45:00.000000000Z,1.09296,1.09316,1.09272,1.09277,1.09282,1.09305,1.09260,1.09266,True,302
2019-10-02T12:00:00.000000000Z,1.09258,1.09313,1.09246,1.09297,1.09235,1.09300,1.09228,1.09285,True,245
2019-10-02T12:15:00.000000000Z,1.09250,1.09304,1.09165,1.09261,1.09238,1.09293,1.09151,1.09238,True,553
2019-10-02T12:30:00.000000000Z,1.09303,1.09309,1.09243,1.09247,1.09292,1.09296,1.09231,1.09236,True,217
2019-10-02T12:45:00.000000000Z,1.09313,1.09331,1.09289,1.09306,1.09301,1.09319,1.09276,1.09294,True,208
2019-10-02T13:00:00.000000000Z,1.09395,1.09402,1.09299,1.09315,1.09384,1.09390,1.09287,1.09303,True,279
2019-10-02T13:15:00.000000000Z,1.09411,1.09427,1.09377,1.09394,1.09398,1.09414,1.09364,1.09380,True,241
2019-10-02T13:30:00.000000000Z,1.09478,1.09503,1.09386,1.09408,1.09467,1.09491,1.09374,1.09395,True,349
2019-10-02T13:45:00.000000000Z,1.09479,1.09498,1.09435,1.09481,1.09465,1.09486,1.09422,1.09469,True,335
2019-10-02T14:00:00.000000000Z,1.09458,1.09477,1.09378,1.09476,1.09445,1.09465,1.09367,1.09462,True,407
2019-10-02T14:15:00.000000000Z,1.09443,1.09480,1.09417,1.09459,1.09433,1.09469,1.09404,1.09448,True,276
2019-10-02T14:30:00.000000000Z,1.09489,1.09492,1.09420,1.09449,1.09477,1.09479,1.09407,1.09433,True,406
2019-10-02T14:45:00.000000000Z,1.09456,1.09529,1.09432,1.09491,1.09444,1.09517,1.09419,1.09480,True,525
2019-10-02T15:00:00.000000000Z,1.09536,1.09564,1.09447,1.09458,1.09522,1.09552,1.09435,1.09446,True,443
2019-10-02T15:15:00.000000000Z,1.09544,1.09553,1.09494,1.09532,1.09531,1.09541,1.09482,1.09521,True,286
2019-10-02T15:30:00.000000000Z,1.09576,1.09590,1.09536,1.09541,1.09564,1.09579,1.09523,1.09529,True,229
2019-10-02T15:45:00.000000000Z,1.09504,1.09582,1.09501,1.09573,1.09492,1.09571,1.09489,1.09562,True,254
2019-10-02T16:00:00.000000000Z,1.09498,1.09533,1.09465,1.09505,1.09486,1.09522,1.09450,1.09495,True,258
2019-10-02T16:15:00.000000000Z,1.09481,1.09525,1.09481,1.09496,1.09469,1.09510,1.09469,1.09484,True,190
2019-10-02T16:30:00.000000000Z,1.09471,1.09523,1.09465,1.09478,1.09460,1.09508,1.09452,1.09466,True,148
2019-10-02T16:45:00.000000000Z,1.09590,1.09598,1.09469,1.09473,1.09578,1.09586,1.09457,1.09462,True,204
2019-10-02T17:00:00.000000000Z,1.09572,1.09595,1.09557,1.09592,1.09560,1.09582,1.09543,1.09580,True,215
2019-10-02T17:15:00.000000000Z,1.09582,1.09623,1.09558,1.09569,1.09570,1.09610,1.09545,1.09559,True,177
2019-10-02T17:30:00.000000000Z,1.09610,1.09626,1.09572,1.09584,1.09598,1.09613,1.09559,1.09572,True,173
2019-10-02T17:45:00.000000000Z,1.09598,1.09644,1.09587,1.09612,1.09586,1.09631,1.09574,1.09600,True,174
2019-10-02T18:00:00.000000000Z,1.09604,1.09607,1.09572,1.09599,1.09591,1.09595,1.09559,1.09589,True,166
2019-10-02T18:15:00.000000000Z,1.09607,1.09614,1.09586,1.09601,1.09595,1.09603,1.09574,1.09589,True,124
2019-10-02T18:30:00.000000000Z,1.09582,1.09613,1.09577,1.09605,1.09570,1.09603,1.09565,1.09593,True,120
2019-10-02T18:45:00.000000000Z,1.09596,1.09598,1.09568,1.09579,1.09583,1.09586,1.09556,1.09567,True,122
2019-10-02T19:00:00.000000000Z,1.09594,1.09604,1.09584,1.09593,1.09581,1.09592,1.09571,1.09582,True,91
2019-10-02T19:15:00.000000000Z,1.09600,1.09603,1.09583,1.09595,1.09588,1.09591,1.09571,1.09584,True,56
2019-10-02T19:30:00.000000000Z,1.09600,1.09605,1.09580,1.09603,1.09588,1.09593,1.09567,1.09590,True,62
2019-10-02T19:45:00.000000000Z,1.09620,1.09625,1.09582,1.09598,1.09608,1.09613,1.09570,1.09586,True,133
2019-10-02T20:00:00.000000000Z,1.09597,1.09643,1.09589,1.09614,1.09585,1.09630,1.09576,1.09600,True,119
2019-10-02T20:15:00.000000000Z,1.09604,1.09612,1.09592,1.09595,1.09592,1.09599,1.09579,1.09582,True,37
2019-10-02T20:30:00.000000000Z,1.09592,1.09602,1.09585,1.09602,1.09580,1.09589,1.09572,1.09589,True,37
2019-10-02T20:45:00.000000000Z,1.09598,1.09607,1.09581,1.09591,1.09583,1.09593,1.09568,1.09577,True,53
2019-10-02T21:00:00.000000000Z,1.09618,1.09640,1.09611,1.09612,1.09596,1.09602,1.09579,1.09593,True,23
2019-10-02T21:15:00.000000000Z,1.09620,1.09631,1.09618,1.09618,1.09592,1.09596,1.09590,1.09592,True,13
2019-10-02T21:30:00.000000000Z,1.09624,1.09624,1.09618,1.09620,1.09603,1.09603,1.09596,1.09597,True,9
2019-10-02T21:45:00.000000000Z,1.09620,1.09623,1.09614,1.09623,1.09596,1.09600,1.09594,1.09599,True,12
2019-10-02T22:00:00.000000000Z,1.09611,1.09619,1.09604,1.09617,1.09594,1.09600,1.09587,1.09595,True,22
2019-10-02T22:15:00.000000000Z,1.09611,1.09612,1.09605,1.09609,1.09594,1.09594,1.09589,1.09592,True,12
2019-10-02T22:30:00.000000000Z,1.09605,1.09614,1.09605,1.09613,1.09589,1.09596,1.09589,1.09596,True,6
2019-10-02T22:45:00.000000000Z,1.09604,1.09608,1.09602,1.09603,1.09588,1.09592,1.09586,1.09586,True,18
2019-10-02T23:00:00.000000000Z,1.09606,1.09611,1.09601,1.09605,1.09592,1.09596,1.09586,1.09591,True,17
2019-10-02T23:15:00.000000000Z,1.09597,1.09609,1.09595,1.09609,1.09583,1.09593,1.09579,1.09593,True,20
2019-10-02T23:30:00.000000000Z,1.09606,1.09608,1.09599,1.09600,1.09592,1.09592,1.09585,1.09585,True,22
2019-10-02T23:45:00.000000000Z,1.09611,1.09613,1.09608,1.09609,1.09597,1.09599,1.09593,1.09593,True,10
2019-10-03T00:00:00.000000000Z,1.09637,1.09655,1.09606,1.09608,1.09621,1.09642,1.09592,1.09595,True,105
2019-10-03T00:15:00.000000000Z,1.09623,1.09656,1.09621,1.09634,1.09608,1.09643,1.09606,1.09619,True,72
2019-10-03T00:30:00.000000000Z,1.09621,1.09647,1.09604,1.09626,1.09605,1.09614,1.09580,1.09610,True,76
2019-10-03T00:45:00.000000000Z,1.09611,1.09625,1.09597,1.09623,1.09596,1.09611,1.09584,1.09607,True,62
2019-10-03T01:00:00.000000000Z,1.09620,1.09620,1.09601,1.09614,1.09607,1.09607,1.09590,1.09599,True,58
2019-10-03T01:15:00.000000000Z,1.09600,1.09624,1.09600,1.09623,1.09587,1.09611,1.09587,1.09610,True,52
2019-10-03T01:30:00.000000000Z,1.09618,1.09624,1.09599,1.09603,1.09606,1.09610,1.09585,1.09589,True,46
2019-10-03T01:45:00.000000000Z,1.09607,1.09622,1.09605,1.09616,1.09595,1.09610,1.09592,1.09603,True,39
2019-10-03T02:00:00.000000000Z,1.09595,1.09610,1.09592,1.09605,1.09582,1.09599,1.09579,1.09592,True,39
2019-10-03T02:15:00.000000000Z,1.09592,1.09597,1.09587,1.09592,1.09578,1.09583,1.09573,1.09579,True,21
2019-10-03T02:30:00.000000000Z,1.09576,1.09594,1.09564,1.09594,1.09563,1.09580,1.09550,1.09580,True,32
2019-10-03T02:45:00.000000000Z,1.09589,1.09593,1.09579,1.09579,1.09573,1.09580,1.09565,1.09565,True,36
2019-10-03T03:00:00.000000000Z,1.09595,1.09597,1.09584,1.09586,1.09581,1.09584,1.09570,1.09572,True,41
2019-10-03T03:15:00.000000000Z,1.09597,1.09605,1.09588,1.09597,1.09584,1.09592,1.09575,1.09584,True,25
2019-10-03T03:30:00.000000000Z,1.09578,1.09595,1.09572,1.09595,1.09565,1.09583,1.09559,1.09582,True,36
2019-10-03T03:45:00.000000000Z,1.09573,1.09580,1.09560,1.09575,1.09560,1.09568,1.09548,1.09563,True,39
2019-10-03T04:00:00.000000000Z,1.09577,1.09577,1.09558,1.09575,1.09563,1.09563,1.09545,1.09563,True,36
2019-10-03T04:15:00.000000000Z,1.09593,1.09593,1.09579,1.09579,1.09580,1.09580,1.09565,1.09565,True,15
2019-10-03T04:30:00.000000000Z,1.09566,1.09596,1.09566,1.09596,1.09554,1.09584,1.09553,1.09582,True,55
2019-10-03T04:45:00.000000000Z,1.09589,1.09591,1.09562,1.09565,1.09575,1.09578,1.09550,1.09551,True,70
2019-10-03T05:00:00.000000000Z,1.09564,1.09592,1.09561,1.09592,1.09550,1.09578,1.09548,1.09578,True,36
2019-10-03T05:15:00.000000000Z,1.09574,1.09577,1.09558,1.09561,1.09560,1.09563,1.09545,1.09548,True,26
2019-10-03T05:30:00.000000000Z,1.09581,1.09581,1.09571,1.09571,1.09567,1.09568,1.09558,1.09558,True,10
2019-10-03T05:45:00.000000000Z,1.09575,1.09589,1.09567,1.09578,1.09561,1.09575,1.09553,1.09565,True,55
2019-10-03T06:00:00.000000000Z,1.09537,1.09572,1.09511,1.09572,1.09524,1.09560,1.09500,1.09559,True,235
2019-10-03T06:15:00.000000000Z,1.09521,1.09564,1.09513,1.09534,1.09508,1.09551,1.09501,1.09522,True,170
2019-10-03T06:30:00.000000000Z,1.09516,1.09539,1.09504,1.09525,1.09504,1.09527,1.09491,1.09510,True,132
2019-10-03T06:45:00.000000000Z,1.09426,1.09513,1.09421,1.09513,1.09414,1.09502,1.09408,1.09502,True,246
2019-10-03T07:00:00.000000000Z,1.09450,1.09458,1.09417,1.09423,1.09437,1.09444,1.09405,1.09412,True,298
2019-10-03T07:15:00.000000000Z,1.09510,1.09534,1.09436,1.09446,1.09498,1.09521,1.09424,1.09435,True,230
2019-10-03T07:30:00.000000000Z,1.09473,1.09538,1.09473,1.09508,1.09460,1.09525,1.09460,1.09496,True,194
2019-10-03T07:45:00.000000000Z,1.09454,1.09496,1.09436,1.09475,1.09440,1.09484,1.09425,1.09463,True,327
2019-10-03T08:00:00.000000000Z,1.09464,1.09470,1.09418,1.09450,1.09452,1.09458,1.09406,1.09438,True,200
2019-10-03T08:15:00.000000000Z,1.09601,1.09605,1.09442,1.09461,1.09589,1.09594,1.09426,1.09450,True,343
2019-10-03T08:30:00.000000000Z,1.09711,1.09745,1.09562,1.09599,1.09698,1.09732,1.09549,1.09586,True,591
2019-10-03T08:45:00.000000000Z,1.09641,1.09708,1.09627,1.09708,1.09629,1.09696,1.09614,1.09696,True,302
2019-10-03T09:00:00.000000000Z,1.09600,1.09641,1.09600,1.09639,1.09589,1.09629,1.09589,1.09627,True,206
2019-10-03T09:15:00.000000000Z,1.09612,1.09649,1.09597,1.09602,1.09599,1.09637,1.09587,1.09591,True,149
2019-10-03T09:30:00.000000000Z,1.09544,1.09623,1.09532,1.09609,1.09532,1.09611,1.09520,1.09597,True,162
2019-10-03T09:45:00.000000000Z,1.09489,1.09554,1.09487,1.09542,1.09477,1.09541,1.09475,1.09530,True,281
2019-10-03T10:00:00.000000000Z,1.09494,1.09495,1.09457,1.09491,1.09483,1.09483,1.09445,1.09479,True,189
2019-10-03T10:15:00.000000000Z,1.09525,1.09529,1.09471,1.09493,1.09514,1.09518,1.09460,1.09479,True,169
2019-10-03T10:30:00.000000000Z,1.09532,1.09535,1.09499,1.09523,1.09521,1.09523,1.09486,1.09511,True,126
2019-10-03T10:45:00.000000000Z,1.09572,1.09589,1.09530,1.09531,1.09561,1.09577,1.09517,1.09517,True,144
2019-10-03T11:00:00.000000000Z,1.09657,1.09673,1.09566,1.09570,1.09645,1.09660,1.09555,1.09557,True,144
2019-10-03T11:15:00.000000000Z,1.09677,1.09712,1.09657,1.09659,1.09664,1.09699,1.09644,1.09647,True,191
2019-10-03T11:30:00.000000000Z,1.09643,1.09702,1.09636,1.09678,1.09633,1.09690,1.09626,1.09667,True,255
2019-10-03T11:45:00.000000000Z,1.09571,1.09654,1.09571,1.09642,1.09559,1.09642,1.09559,1.09629,True,326
2019-10-03T12:00:00.000000000Z,1.09519,1.09577,1.09498,1.09573,1.09507,1.09563,1.09485,1.09562,True,323
2019-10-03T12:15:00.000000000Z,1.09578,1.09592,1.09487,1.09517,1.09564,1.09578,1.09473,1.09505,True,323
2019-10-03T12:30:00.000000000Z,1.09627,1.09653,1.09564,1.09582,1.09616,1.09641,1.09552,1.09564,True,364
2019-10-03T12:45:00.000000000Z,1.09624,1.09670,1.09617,1.09629,1.09613,1.09659,1.09605,1.09618,True,277
2019-10-03T13:00:00.000000000Z,1.09588,1.09632,1.09548,1.09627,1.09577,1.09620,1.09536,1.09615,True,369
2019-10-03T13:15:00.000000000Z,1.09598,1.09635,1.09589,1.09591,1.09585,1.09624,1.09574,1.09579,True,306
